"File","Line","Text"
"lib\generated\app_localizations_th.dart","268","'鉊?號鉊艇鉊晤?鉊拈?鉆?鉊丞萼鉆鉊虞鉆葉鉊徇葡'"
"lib\generated\app_localizations_th.dart","271","'鉊葡鉊??鉊晤?鉊葡鉊??鉊晤?鉊葭鉆艇鉊啤?鉊虞鉆葉鉊徇葡'"
"lib\generated\app_localizations_th.dart","274","'鉆鉊葭鉆腺鉊抉?鉊晤?鉆鉊?葡'"
"lib\generated\app_localizations_th.dart","277","'鉊葡鉊??鉊晤?鉊葡鉊??鉊晤?鉊葭'"
"lib\generated\app_localizations_th.dart","289","'鉊萵鉊艇鉊冢? ID 鉊號鉆?鉊?鉆?鉊Ｒ萵鉊?鉊丞葩鉊?鉊冢腦鉆?鉆艇鉆葷'"
"lib\generated\app_localizations_th.dart","292","'鉊葡鉊??鉊晤?鉊葡鉊??鉊晤葷鉊丞萼鉊腦'"
"lib\generated\app_localizations_th.dart","295","'鉊號鉊萵鉊抉艇鉊啤?鉊??鉊菽?鉊號鉊?鉊丞?鉊冢?'"
"lib\generated\app_localizations_th.dart","298","'鉊?鉊Ｒ?鉊耜腺鉊葷鉊耜腹鉆鉊?鉊葵鉆葷鉊?鉊晤葷'"
"lib\generated\app_localizations_th.dart","301","'鉊?鉊冢?鉊喪葦鉊?鉆?鉊葡鉊??鉊徇?鉊腦鉊毯?鉊耜腦'"
"lib\generated\app_localizations_th.dart","304","'鉊冢葉鉊?鉊耜?鉊?萼鉊?'"
"lib\generated\app_localizations_th.dart","307","'鉊虜鉊?鉆葉鉊?鉊耜腦鉊冢葉鉊?鉊耜?鉊?萼鉊?鉊徇腦鉊獅葉鉆腹鉆?(織;?;`)'"
"lib\generated\app_localizations_th.dart","310","'鉊萵鉊?鉊?鉊毯?'"
"lib\generated\app_localizations_th.dart","313","'鉊Ｒ虞鉊腺鉊晤?'"
"lib\generated\app_localizations_th.dart","316","'鉊?鉊丞?! 鉊萵鉊?鉊啤腦鉊冢?鉊詮?鉊艇鉊晤?鉊﹤葡??織?` )'"
"lib\generated\app_localizations_th.dart","323","'鉊虜鉊?鉊?鉆?鉊徇腦鉊獅葉鉆腹鉆葷鉆葡鉊?鉊冢?鉊葡鉊?艇鉊?鉊晤?鉊葭鉊葭鉆?鉈毯?'"
"lib\generated\app_localizations_th.dart","327","'鉊葡鉊??鉊喪?鉊葩鉊?鉊耜腦鉊葭鉆?鉊﹤?鉊芹葡鉊﹤葡鉊??鉊Ｒ?鉊冢?鉊艇鉊晤?鉆?鉆?鉊?鉊冢腹鉊嫩艇鉊萵鉆?鉊徇腹鉊?鉊啤?鉊嫩?鉊丞?鉊冢腺鉆葡鉊?鉊耜葷鉊?'"
"lib\generated\app_localizations_th.dart","330","'鉆腹鉆?鉊萵鉊?鉊﹤?鉆?鉆?鉆葉鉊?鉊耜腦鉊丞?'"
"lib\generated\app_localizations_th.dart","333","'鉊Ｒ虞鉊腺鉊晤?'"
"lib\generated\app_localizations_th.dart","344","'鉆鉊抉葉鉊??鉊萵鉊?鉊冢?: $version'"
"lib\generated\app_localizations_th.dart","352","'鉊腦鉊詮?鉊耜?鉊?鉆?鉆?鉊??鉊艇鉆?鉊冢?鉊虜鉊?鉊虞鉆葉鉊腦鉊冢?鉊?鉊冢腹鉊嫩艇鉆葦鉆葵鉊﹤?鉊嫩腦鉊?鉊?鉊冢?!'"
"lib\generated\app_localizations_th.dart","355","'鉆?鉊葭鉆?鉊?鉆?'"
"lib\generated\app_localizations_th.dart","362","'鉊董鉊丞萵鉊?鉊?鉊萵鉊?$friendName'"
"lib\generated\app_localizations_th.dart","367","'鉆鉊虞鉆葉鉊徇葡鉊葡鉊??鉊?鉊萵鉊?$friendName'"
"lib\generated\app_localizations_th.dart","371","'鉊葩鉊﹤?鉆?鉆葉鉊葷鉊耜腹...'"
"lib\generated\app_localizations_th.dart","374","'鉆腹鉆?鉊?鉆葉鉊﹤號鉊丞?鉊晤葷鉊丞萼鉊腦'"
"lib\generated\app_localizations_th.dart","378","'鉆葦鉊丞?鉊?葡鉊Ｒ艇鉊啤?鉊冢葭鉊Ｒ?鉊萵鉊抉艇鉊啤?鉊??鉊﹤?鉊芹董鉆鉊??鉊? $errorDetails'"
"lib\generated\app_localizations_th.dart","391","'鉊號鉆?鉊晤?'"
"lib\generated\app_localizations_th.dart","394","'鉆鉊虞鉆葉鉊腦鉆葷鉊﹤?鉊耜?'"
"lib\generated\app_localizations_th.dart","397","'鉊冢虞鉆? 鉆?(鉆?鉊??鉊?鉊冢?鉊?鉊抉腺鉊?鉆鉊冢?)'"
"lib\generated\app_localizations_th.dart","400","'鉆葦鉊﹤?鉊腦鉊啤?鉊喪葷鉊晤?'"
"lib\generated\app_localizations_th.dart","412","'鉊腦鉊啤?鉊耜落鉆葦鉊﹤?'"
"lib\generated\app_localizations_th.dart","416","'鉊?鉊徇腹鉊耜腺鉆葦鉆?鉆鉊抉艇鉊耜?鉊萵鉊?鉊徇腹鉆腹鉊耜?鉊嗣?鉆艇鉆葷! 鉆?鉊腦鉊抉?鉊芹葉鉊?鉊菽?鉊﹤?鉊抉?鉊腦鉊啤?鉊耜萱鉊徇?鉊晤?鉆?鉆?鉊丞腺!'"
"lib\generated\app_localizations_th.dart","419","'鉊葉鉊?鉊丞萵鉊?鉊耜?鉊?鉊耜腺鉊腦鉊毯?鉊耜腦鉊丞號鉊?鉆葡'"
"lib\generated\app_localizations_th.dart","425","'鉊?鉊啤?鉊菽?鉊Ｒ萵鉊?鉊﹤?鉊﹤葭鉊腦鉊啤?鉊耜落'"
"lib\generated\app_localizations_th.dart","431","'鉆腹鉆腹鉊菽?鉊虞鉆葉鉊徇葡'"
"lib\generated\app_localizations_th.dart","435","'鉊?鉊Ｒ?鉊耜腺鉊葷鉊耜腹鉆鉊?鉊葵鉆葷鉊?鉊晤葷鉊葉鉊?Lianlian Shiguang'"
"lib\generated\app_localizations_th.dart","438","'鉊冢萵鉊?鉊?鉊丞?鉊耜葵鉊詮?: 10 鉆鉊﹤萱鉊耜腺鉊?2026'"
"lib\generated\app_localizations_th.dart","442","""\n鉊冢萵鉊?鉊?鉊丞?鉊耜葵鉊詮?: 10 鉆鉊﹤萱鉊耜腺鉊?2026\n\n鉊Ｒ葩鉊?鉊菽?鉆葉鉊腦鉊晤?鉊芹號鉆?\"""
"lib\generated\app_localizations_th.dart","442",""" (鉊葆鉆?鉊?鉊冢?鉊?鉊菽?鉊萼鉆鉊?葭鉊Ｒ?鉊抉?鉊?\"""
"lib\generated\app_localizations_th.dart","445","'鉆鉊虞鉆葉鉊?鉊?鉊耜腦鉆葦鉆?鉊?葩鉊葡鉊??鉊冢? Lianlian Shiguang'"
"lib\generated\app_localizations_th.dart","448","'鉊冢萵鉊?鉊?鉊丞?鉊耜葵鉊詮?: 10 鉆鉊﹤萱鉊耜腺鉊?2026'"
"lib\generated\app_localizations_th.dart","452","'鉆鉊虞鉆葉鉊?鉊?鉊耜腦鉆葦鉆?鉊?葩鉊葡鉊??鉊冢? \""Lianlian Shiguang\""\n鉊冢萵鉊?鉊?鉊丞?鉊耜葵鉊詮?: 10 鉆鉊﹤萱鉊耜腺鉊?2026\n\n鉆?鉊??鉊冢?鉊耜?鉆鉊虞鉆葉鉊?鉊?鉆葉鉆?鉊葭鉆葉鉊Ｒ?鉊耜?鉊丞萼鉆鉊冢葭鉊Ｒ?鉊?鉊冢?鉆?鉆?鉊?葩鉊葡鉊?鉊葡鉊??鉊?葩鉆腹鉆?鉆?鉊耜?鉊徇腹鉊耜腺鉊葆鉊?鉊詮?鉊Ｒ葉鉊﹤腦鉊晤?鉊?鉊冢?鉊艇鉊?鉊晤?鉊葭鉆?\n\n1. 鉊丞萵鉊萱鉊萼鉊葉鉊?鉊?葩鉊葡鉊??鉊丞萼鉊董鉊芹?鉊抉?鉊芹葩鉊?鉊毯?:\n鉊葡鉊??鉊?鉊葉鉊?鉊菽?鉆腹鉆?鉊?鉊﹤?鉊詮萱鉊Ｒ?: 鉊董鉊葉鉊?鉊晤?鉊葦鉊﹤?鉊號鉊葵鉊??鉊耜?鉆?鉊?AI (Generative AI) 鉊葆鉆?鉆腹鉆?鉊獅葉鉆鉊?鉊腹鉊詮腹鉊﹤葉鉊?鉊冢?鉊號鉆?鉊晤?鉊葡\n鉊葷鉊耜腹鉆鉊芹葭鉆腺鉊?鉆葡鉊?鉊虞鉆葉鉊徇葡: AI 鉊冢葡鉊葵鉊??鉊耜?鉆鉊虞鉆葉鉊徇葡鉊葭鉆?鉊?鉊?鉊?虞鉆葉鉊?鉊?鉊?鉆腹鉆?鉊嫩?鉊?鉊冢? 鉊徇腦鉊獅葉鉆腹鉆?鉊徇腹鉊耜萼鉊芹腹\n\n2. 鉊葉鉊Ｒ?鉆?鉊芹腹鉊獅葉鉊?鉊丞萼鉊?號鉊?鉊?鉊葡鉊??鉊喪腦鉊啤?鉊葩鉊?\n鉊葉鉊Ｒ?鉆?鉊耜腺鉆?鉊腦鉊毯?鉊耜腦鉆鉊?鉊葵鉊毯?鉊?鉊耜?鉊芹腹鉊獅葉鉊?鉆鉊﹤虞鉆葉鉆?鉆?鉊耜?鉆艇鉆葷 (鉆鉊?鉊?鉆鉊?鉊耜葵鉊嫩?鉆鉊虞鉆葉鉊徇葡, 鉆葦鉊﹤?鉊芹腹鉊腦鉊毯?, 鉊芹?鉊?鉊冢?鉊葷鉊晤?, 鉊葡鉊??鉊腦鉊?鉊抉腺鉆鉊芹葭鉊Ｒ?) 鉊萼鉆腹鉆葵鉊耜腹鉊耜腦鉊?鉊獅?鉆鉊葩鉊?鉊?\n\n3. 鉊?鉊冢?鉊喪葦鉊?鉊舅鉊葩鉊腦鉊?腹鉊號鉆?鉊?:\n鉊徇?鉊耜腹鉆?鉆?AI 鉊芹腦鉆葡鉊?鉊虞鉆葉鉊徇葡鉊葭鉆腦鉊詮?鉆腦鉊?鉊葩鉊?鉊葦鉊﹤葡鉊?鉊徇腦鉊獅葉鉆?鉊??鉆?鉊腦鉊啤?鉊n\n4. 鉊腦鉊晤?鉊Ｒ?鉊芹葩鉊?鉊耜?鉊萵鉊?鉊?\n鉆鉊虞鉆葉鉊徇葡鉊?鉊?鉊萵鉊? 鉊虞鉆葉鉊萵鉊抉艇鉊啤?鉊?(鉆鉊?鉊?鉆鉊葩鉊葉鉊晤? 鉆艇鉊啤?鉊晤葷鉊丞萼鉊腦鉊葡鉊?鉊耜腦鉊冢虞鉆?鉆? 鉆鉊虞鉆葉鉆鉊?虞鉆葉鉊?鉆艇鉊啤?鉊?腦鉊萼鉊葉鉊?鉊腹鉆鉊?鉊?鉊冢? \""鉊葭鉊﹤?鉊晤?鉊葡 Lianlian Shiguang\""\n\n5. 鉊葡鉊?腺鉊詮?鉊毯?鉊?葩鉊葡鉊?\n鉊徇葡鉊?鉊嫩?鉆鉊丞?鉊艇鉊啤?鉊﹤葩鉊?鉆葉鉊萵鉊?鉊晤? 鉊腦鉊毯?鉊耜腦鉊﹤葭鉊芹葩鉊?鉊毯?鉊?萼鉊萵鉊?鉊晤?鉊葭鉆?鉆?鉊腺鉆腹鉆?鉆葉鉊?鉊?鉊?鉊徇?鉊腦鉊耜?鉊丞?鉊抉?鉊徇?鉆葡'"
"lib\generated\app_localizations_th.dart","455","'鉊腦鉊詮?鉊耜?鉊?鉊耜葵鉊嫩?鉊?萼鉊?鉊?鉊冢?'"
"lib\generated\app_localizations_th.dart","458","'鉊葡鉊??鉊晤?鉊葡鉊??鉊晤葷鉊丞萼鉊腦鉊?鉊艇鉊耜葷鉊?'"
"lib\generated\app_localizations_th.dart","464","'鉊虜鉊腺鉊晤?鉆腹鉆腦鉊嫩?鉊萵鉊?鉊晤葷鉊丞萼鉊腦鉆?鉆?鉆鉊丞腺!'"
"lib\generated\app_localizations_th.dart","467","'鉊芹?鉊耜?鉊? 鉊?萼鉊萵鉊?鉊耜腦鉊葩鉊?鉆葉'"
"lib\generated\app_localizations_th.dart","470","'鉊芹?鉊耜?鉊? 鉊董鉊丞萵鉊?鉊晤?鉊葡鉊葷鉊耜腹鉊芹萵鉊﹤?鉊晤?鉊?'"
"lib\generated\app_localizations_th.dart","473","'鉊艇鉊?鉊丞?鉊冢?'"
"lib\generated\app_localizations_th.dart","479","'鉊Ｒ虞鉊腺鉊晤?鉊葡鉊??鉊丞?鉊冢?鉊徇腦鉊獅葉鉆腹鉆?'"
"lib\generated\app_localizations_th.dart","483","'鉊徇艇鉊晤?鉊葡鉊?鉊丞?鉊冢?鉆艇鉆葷 鉊虜鉊?鉊啤?鉊﹤?鉆?鉆腦鉊晤?鉊?鉊冢?鉊抉葡鉊﹤?鉊耜? $charName 鉊萵鉆葷鉊腦鉊耜葷'"
"lib\generated\app_localizations_th.dart","490","'鉊Ｒ虞鉊腺鉊晤?鉊葡鉊??鉊丞?鉊冢?'"
"lib\generated\app_localizations_th.dart","493","'鉊Ｒ萵鉊?鉊﹤?鉊﹤葭鉊?鉊冢腹鉊嫩艇鉆?鉊Ｒ艇鉊啤?鉊冢葭鉊Ｒ?鉊葉鉊?鉊晤葷鉊丞萼鉊腦鉊葭鉆?..'"
"lib\generated\app_localizations_th.dart","496","'鉊艇鉆葉鉊?鉊葦鉊﹤葡鉊Ｒ葵鉆葷鉊?鉊晤葷'"
"lib\generated\app_localizations_th.dart","502","'鉆葦鉊丞?鉆腹鉆葵鉊喪?鉊??鉊?鉊腦鉊詮?鉊耜艇鉊冢?鉆葦鉊﹤?鉊冢葭鉊?鉊?萵鉆?'"
"lib\generated\app_localizations_th.dart","505","'鉊葉鉊?鉊菽?鉊艇鉆葉鉊?鉊葦鉊﹤葡鉊Ｒ葷鉆葡鉊?鉊艇鉆葡~'"
"lib\generated\app_localizations_th.dart","508","'鉆?鉆?鉆鉊虞鉊冢?鉊?萼鉊?'"
"lib\generated\app_localizations_th.dart","517","'鉊?葡鉊Ｒ?鉊耜腦鉆?鉊??鉊葉鉊?鉊晤?'"
"lib\generated\app_localizations_th.dart","520","'鉊腦鉊詮?鉊耜?鉊?鉊耜葵鉊嫩?鉊?萼鉊?鉆鉊虞鉆葉鉊號鉊萵鉊?鉊嗣?'"
"lib\generated\app_localizations_th.dart","523","'鉊虜鉊腺鉊晤?鉆腹鉆?鉊?鉊?鉆艇鉊?鉆?鉊芹?鉆?鉊? 鉆鉊丞腺!'"
"lib\generated\app_localizations_th.dart","526","'鉊?葡鉊Ｒ?鉊耜腦鉆?鉊??鉊抉?鉊耜?鉆鉊艇鉆葡 鉆?鉊號鉊葭鉆葦鉆葉鉊?鉊?鉊萵鉊?鉊葉鉊?'"
"lib\generated\app_localizations_th.dart","529","'鉊腹鉊號鉊葡鉊虜鉊?萼'"
"lib\generated\app_localizations_th.dart","538","'鉊?鉊耜腹鉊毯?鉊?'"
"lib\generated\app_localizations_th.dart","544","'鉆鉊艇鉊菽?鉊Ｒ?鉊腦鉊?腺鉊耜?鉊耜落'"
"lib\generated\app_localizations_th.dart","547","'鉊芹葭鉊葭鉆?鉊喪葦鉊?鉆鉊冢?'"
"lib\generated\app_localizations_th.dart","556","'鉊?鉊丞?'"
"lib\generated\app_localizations_vi.dart","12","'C?i ?廕暗'"
"lib\generated\app_localizations_vi.dart","18","'Ph廕τ h廙 & G廙ξ 羸'"
"lib\generated\app_localizations_vi.dart","24","'T廕另 c廕?b廕》 b癡'"
"lib\generated\app_localizations_vi.dart","27","'B廕》 cha c籀 b廕另 k廙?ng廙 b廕》 n?o.'"
"lib\generated\app_localizations_vi.dart","30","'Nh璽n v廕負 kh繫ng x獺c ?廙h'"
"lib\generated\app_localizations_vi.dart","34","'?瓊 x廕ㄊ ra l廙 khi t廕ξ danh s獺ch b廕》 b癡: $error'"
"lib\generated\app_localizations_vi.dart","38","'D廙 d?ng'"
"lib\generated\app_localizations_vi.dart","44","'Ho廕﹀ b獺t'"
"lib\generated\app_localizations_vi.dart","47","'Ngh廙h ng廙σ'"
"lib\generated\app_localizations_vi.dart","50","'Ti廙 th'"
"lib\generated\app_localizations_vi.dart","56","'Gia ?穫nh gi?u c籀'"
"lib\generated\app_localizations_vi.dart","59","'T穩nh to獺n'"
"lib\generated\app_localizations_vi.dart","62","'Chi廕禦 h廙真'"
"lib\generated\app_localizations_vi.dart","65","'Hoang t廙g'"
"lib\generated\app_localizations_vi.dart","68","'Ki礙n tr穫'"
"lib\generated\app_localizations_vi.dart","71","'Ch繳'"
"lib\generated\app_localizations_vi.dart","74","'D穫'"
"lib\generated\app_localizations_vi.dart","77","'Ch廙?h廙'"
"lib\generated\app_localizations_vi.dart","80","'Em h廙'"
"lib\generated\app_localizations_vi.dart","83","'?廕雷 trai'"
"lib\generated\app_localizations_vi.dart","86","'Xinh ?廕雷 l廙g l廕咳'"
"lib\generated\app_localizations_vi.dart","89","'Tr獺i ng廙θ'"
"lib\generated\app_localizations_vi.dart","92","'G廙ξ c廕σ'"
"lib\generated\app_localizations_vi.dart","95","'Ch礙nh l廙h tu廙'"
"lib\generated\app_localizations_vi.dart","98","'Kh繫ng t穫m th廕句 ng廙 d羅ng'"
"lib\generated\app_localizations_vi.dart","102","'D廙?li廙 h穫nh 廕τh kh繫ng kh廙, vui l簷ng ch廙 l廕【 h穫nh 廕τh.'"
"lib\generated\app_localizations_vi.dart","105","'T廕︽ nh璽n v廕負'"
"lib\generated\app_localizations_vi.dart","109","'Album nh璽n v廕負 (廕τh ?廕吟 ti礙n l? h穫nh ?廕【 di廙 ch穩nh)'"
"lib\generated\app_localizations_vi.dart","112","'T礙n nh璽n v廕負:*'"
"lib\generated\app_localizations_vi.dart","115","'M繫 t廕?nh璽n v廕負:'"
"lib\generated\app_localizations_vi.dart","118","'Tu廙:'"
"lib\generated\app_localizations_vi.dart","121","'Ngh廙?nghi廙:*'"
"lib\generated\app_localizations_vi.dart","127","'Gi廙 t穩nh *'"
"lib\generated\app_localizations_vi.dart","130","'Cha ch廙'"
"lib\generated\app_localizations_vi.dart","139","'Kh獺c'"
"lib\generated\app_localizations_vi.dart","142","'Chi廙 cao:(cm)'"
"lib\generated\app_localizations_vi.dart","145","'M繫 t廕?ngo廕【 h穫nh:'"
"lib\generated\app_localizations_vi.dart","148","'Th廕?t穩nh c獺ch'"
"lib\generated\app_localizations_vi.dart","151","'Th廕?t穩nh c獺ch kh獺c...'"
"lib\generated\app_localizations_vi.dart","154","'Kh獺c'"
"lib\generated\app_localizations_vi.dart","158","'Nh廙疸g th廙?y礙u th穩ch:(v穩 d廙? b獺nh kem d璽u, m癡o, ng?y ma)'"
"lib\generated\app_localizations_vi.dart","161","'Nh廙疸g th廙?gh矇t:(v穩 d廙? kh廙?qua, ni 廙 ?o)'"
"lib\generated\app_localizations_vi.dart","165","'B穩 m廕負 nh廙?kh繫ng ai bi廕篙: (v穩 d廙? th廙帷 ra l? ng廙 m羅 ?廙g)'"
"lib\generated\app_localizations_vi.dart","168","'C廙?ch廙?v? h?nh ?廙g'"
"lib\generated\app_localizations_vi.dart","172","'Gi廙g ?i廙 v? phong c獺ch n籀i: (v穩 d廙? l廕》h nh廕﹀ v廙 ng廙 l廕?'"
"lib\generated\app_localizations_vi.dart","176","'V穩 d廙??廙 tho廕【: (Ng廙 chi: B廕》 th廕負 t廙 b廙叩g! Nh璽n v廕負: ...廙?)'"
"lib\generated\app_localizations_vi.dart","179","'B廙 c廕τh nh璽n v廕負:'"
"lib\generated\app_localizations_vi.dart","183","'Nh廕計 c璽u chuy廙 n廙 c廙吧 nh璽n v廕負 (t廙 ?a 2500 t廙?'"
"lib\generated\app_localizations_vi.dart","186","'Kh廙 ?廕吟 c廙 truy廙:'"
"lib\generated\app_localizations_vi.dart","190","'Nh廕計 c廙 truy廙 c廙吧 nh璽n v廕負 (t廙 ?a 2500 t廙?'"
"lib\generated\app_localizations_vi.dart","194","'T籀m t廕眩 c璽u chuy廙 (t廙 ?a 50 t廙? s廕?hi廙 th廙?tr礙n th廕?g廕搆 g廙?'"
"lib\generated\app_localizations_vi.dart","197","'Th繫ng tin b廙?sung v廙?nh璽n v廕負:'"
"lib\generated\app_localizations_vi.dart","200","'Nh廕計 n廙 dung b廙?sung...'"
"lib\generated\app_localizations_vi.dart","203","'C繫ng khai cho ng廙 chi kh獺c chi ch廙?'"
"lib\generated\app_localizations_vi.dart","206","'C籀'"
"lib\generated\app_localizations_vi.dart","209","'Kh繫ng'"
"lib\generated\app_localizations_vi.dart","212","'T廕︽'"
"lib\generated\app_localizations_vi.dart","218","'H廙囤'"
"lib\generated\app_localizations_vi.dart","221","'B廕》 s廕?tho獺t kh廙 m?n h穫nh t廕︽ nh璽n v廕負'"
"lib\generated\app_localizations_vi.dart","224","'C籀 c廕吵 lu th?nh b廕τ nh獺p kh繫ng?'"
"lib\generated\app_localizations_vi.dart","227","'C籀'"
"lib\generated\app_localizations_vi.dart","230","'Kh繫ng'"
"lib\generated\app_localizations_vi.dart","233","'Ch廙h s廙苔 n廙 dung b廙?sung'"
"lib\generated\app_localizations_vi.dart","237","'Vui l簷ng ?i廙 t礙n nh璽n v廕負 v? t廕ξ l礙n 穩t nh廕另 m廙 h穫nh ?廕【 di廙!'"
"lib\generated\app_localizations_vi.dart","243","'?ang t廕ξ l礙n h穫nh 廕τh...'"
"lib\generated\app_localizations_vi.dart","246","'Ch廙?c籀 th廙?t廕ξ l礙n t廙 ?a 10 h穫nh 廕τh.'"
